institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2812031959,TRIPURA UNIVERSITY,SURYAMANINAGAR,WEST TRIPURA,Central University,N,N,1-2518088841,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2811866640,TRIPURA INSTITUTE OF TECHNOLOGY,"TRIPURA INSTITUTE OF TECHNOLOGY, PO NARSINGATH AERODROME,",WEST TRIPURA,Government,N,N,1-35360061,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2811738545,WOMEN'S POLYTECHNIC,"P.O:- AMTALI, VIA SEKERKOTE, WEST TRIPURA, INDIA, PIN- 799130",WEST TRIPURA,Government,Y,N,1-483524131,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2811988622,DHALAI DISTRICT POLYTECHNIC,"AMBASSA,
DHALAI,
TRIPURA:-799289",DHALAI,Government,N,N,1-851152151,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2811709314,TECHNO INDIA AGARTALA,"MAHESHKHOLA, PO:ANANDANAGAR, PS: AMTALI,",WEST TRIPURA,Unaided - Private,N,N,1-2185717431,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2811696229,GOMATI DISTRICT POLYTECHNIC,"P.O: R. K. PUR, UDAIPUR, FULKUMARI, GOMATI DISTRICT TRIPURA.",SOUTH TRIPURA,Government,N,N,1-1504712991,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2812193325,NORTH TRIPURA DISTRICT POLYTECHNIC,"P.O:BAGBASSA, DHARMANAGAR, NORTH TRIPURA, 799253",NORTH TRIPURA,Government,N,N,1-2088584641,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2816271750,TRIPURA INSTITUTE OF TECHNOLOGY (ERSTWHILE POLYTECHNIC INSTITUTE),"PO: AGARTALA AERODROME, NARSINGARH, AGARTALA, TRIPURA (WEST), TRIPURA 799009",WEST TRIPURA,Government,N,N,1-783273961,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
1-2846173691,TTAADC POLYTECHNIC INSTITUTE,"BESIDE TSR CAMP,P.O.:RADHAPUR, KHUMULWNG, TTAADC HQ. COMPLEX",WEST TRIPURA,Government,N,N,,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Tripura,1
