institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-9322469822,WOMEN'S POLYTECHNIC,"P.O:- AMTALI, VIA SEKERKOTE, WEST TRIPURA, INDIA, PIN- 799130",WEST TRIPURA,Government,Y,N,1-483524131,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9318466270,DHALAI DISTRICT POLYTECHNIC,"AMBASSA, DHALAI, TRIPURA:-799289",DHALAI,Government,N,N,1-851152151,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9318502398,NATIONAL INSTITUTE OF ELECTRONICS AND INFORMATION TECHNOLOGY -  AGARTALA,"R.K.NAGAR (OPPOSITE NEEPCO), KHAYERPUR",WEST TRIPURA,Government,N,N,1-3405873631,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9318488360,TECHNO COLLEGE OF ENGINEERING AGARTALA,"MAHESHKHOLA, PO:ANANDANAGAR, PS: AMTALI,",WEST TRIPURA,Private-Self Financing,N,N,1-2185717431,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9318631918,TRIPURA UNIVERSITY,SURYAMANINAGAR,WEST TRIPURA,Central University,N,N,1-2518088841,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9318653011,TTAADC POLYTECHNIC INSTITUTE,"BESIDE TSR CAMP,P.O.:RADHAPUR, KHUMULWNG, TTAADC HQ. COMPLEX",WEST TRIPURA,Government,N,N,1-2846173691,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9317998633,NORTH TRIPURA DISTRICT POLYTECHNIC,"P.O:BAGBASSA, DHARMANAGAR, NORTH TRIPURA, 799253",NORTH TRIPURA,Government,N,N,1-2088584641,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9317994120,GOMATI DISTRICT POLYTECHNIC,"P.O: R. K. PUR, UDAIPUR, FULKUMARI, GOMATI DISTRICT TRIPURA.",SOUTH TRIPURA,Government,N,N,1-1504712991,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9317835776,TRIPURA INSTITUTE OF TECHNOLOGY,"TRIPURA INSTITUTE OF TECHNOLOGY, PO NARSINGATH AERODROME,",WEST TRIPURA,Government,N,N,1-35360061,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9317844745,TRIPURA INSTITUTE OF TECHNOLOGY (ERSTWHILE POLYTECHNIC INSTITUTE),"PO: AGARTALA AERODROME, NARSINGARH, AGARTALA, TRIPURA (WEST), TRIPURA 799009",WEST TRIPURA,Government,N,N,1-783273961,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
1-9327102353,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING AND TECHNOLOGY AGARTALA,BODHJUNG NAGAR SUB DIVISION MOHANPUR,WEST TRIPURA,Government,N,N,1-7480060115,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Tripura,1
