institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-9320433971,UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY,"UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY SOUTH CAMPUS, SECTOR 25, PANJAB UNIVERSITY, CHANDIGARH.",CHANDIGARH,State Government University,N,N,1-5719293,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9320435227,"DR.S.S. BHATNAGAR UNIVERSITY INSTITUTE OF CHEMICAL ENGG. & TECH., PANJAB UNIVERSITY, CHANDIGARH.","PANJAB UNIVERSITY, SECTOR 14",CHANDIGARH,State Government University,N,N,1-455915321,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9318580977,"CHANDIGARH COLLEGE OF ENGG. & TECH. (DIPLOMA WING), CHANDIGARH","CCET (DIPLOMA WING), SECTOR-26, CHANDIGARH",CHANDIGARH,Government,N,N,1-415325751,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9318659950,GOVT.POLYTECHNIC FOR WOMEN,"GOVT. POLYTECHNIC FOR WOMEN, SEC 10-D,CHANDIGARH",CHANDIGARH,Government,Y,N,1-445641901,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9319575344,PUNJAB ENGINEERING COLLEGE DEEMED TO BE UNIVERSITY,PEC UNIVERSITY OF TECHNOLOGY SECTOR 12 CHANDIGARH,CHANDIGARH,Deemed to be University(Govt),N,N,1-2519066781,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9321383882,INDO-SWISS TRAINING CENTRE,"CENTRAL SCIENTIFIC INSTRUMENT ORGANISATION, SECTOR 30",CHANDIGARH,Government,N,N,1-455718741,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9318017745,NATIONAL INSTITUTION OF TECHNICAL TEACHERSï¿½ TRAINING & RESEARCH,"NATIONAL INSTITUTION OF TECHNICAL TEACHERSï¿½ TRAINING & RESEARCH, SECTOR ï¿½ 26, CHANDIGARH ï¿½ 160 019  (FULLY FINANCED BY DEPARTMENT OF HIGHER EDUCATION, MINISTRY OF HUMAN RESOURCE DEVELOPMENT, GOVT. OF INDIA)",CHANDIGARH,Government,N,N,1-13119431,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9317453174,SRI GURU GOBIND SINGH COLLEGE OF PHARMACY,SECTOR 26,CHANDIGARH,Private-Self Financing,N,N,1-449910521,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9317483644,CHANDIGARH COLLEGE OF ENGINEERING AND TECHNOLOGY,CHANDIGARH COLLEGE OF ENGINEERING AND TECHNOLOGY SECTOR-26 CHANDIGARH-160019 WWW.CCET.AC.IN,CHANDIGARH,Government,N,N,1-3134514,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
1-9317348172,PANJAB UNIVERSITY,"UCIM (UNIVERSITY CENTRE FOR INSTRUMENTATION AND MICROELECTRONICS), PANJAB UNIVERSITY, CHANDIGARH.",CHANDIGARH,Government,N,N,1-513868571,fetchdata,2021-2022,Engineering and Technology,1,1,1,1,Chandigarh,1
